,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
64,368429.63666470785,372438.20239986165,376812.1972820621,381968.2553532395,390340.3957993711,400608.7936153227,409257.2760180692,415215.29354705906,418110.2649942698,420367.2496995489,422555.5638884074,424610.3593233885,426669.7812466055,428703.77522460994,430528.5626533907,432178.06056062726,433630.40655916784
65,363088.50113016815,367145.450563598,371593.5481087346,376899.93518435623,385654.5019692218,396433.04927674046,405542.34719655744,411813.2748025394,414819.3341181419,417128.67748962523,419348.65601561754,421429.79365501826,423520.05695485254,425598.96637514763,427473.21865931596,429176.53878003836,430685.05431575543
66,349781.71154652955,348726.50227636984,349007.7866830388,351714.6865982319,356345.87560483196,361998.5810146874,366072.5674521593,368525.7329854225,369606.1322627147,370823.57840897056,372423.85257016384,374195.9725912581,376043.5298149067,377952.673265002,380689.0402660198,384263.9657228888,388401.3465997969
67,340576.1499599937,341058.0954135841,342659.42889421625,346427.9012374234,353140.7829625981,361465.67226716067,368097.4526635242,372407.18321319064,374307.92398101493,375944.5913221341,377768.51398659893,379657.9463280328,381618.1170192212,383666.1065106105,386282.24556581746,389478.3073914097,393038.5701631912
68,329625.26592593023,331427.8036514731,334168.00378171727,338855.3522057674,347402.7895159046,358121.62241917924,367087.0993530024,373114.37929702626,375780.6289722213,377815.4634524081,379859.97821497894,381875.340190306,383959.6824703577,386159.9207064797,388697.389813214,391584.4825836311,394661.1242714926
69,317114.3411202153,320012.3085644243,323699.21739585674,329150.83747075923,339256.3723695459,352044.3023238845,363066.44753838493,370629.19817536155,373985.9371167036,376387.3374749561,378643.78433424514,380790.81983233686,383008.17104018416,385370.7132959208,387874.2997497276,390531.6706800666,393231.46340575314
70,303249.71470681916,307016.41383156093,311453.3754255304,317508.02528874966,328875.872492839,343373.98525315395,356134.29126580746,365015.22552214505,368970.5211772132,371697.52309918805,374151.6259157316,376432.455068101,378788.0160407202,381318.57860457385,383833.5106853556,386345.298144051,388782.6749744406
71,288253.1402837239,292666.9447981809,297659.0161823943,304154.03143577743,316479.29275716934,332307.9648955399,346459.24380648934,356415.05196070607,360864.01969154755,363867.87726119993,366499.97847074963,368912.5125041612,371407.0965261616,374106.25753668306,376675.41497176525,379126.0178105213,381417.2063294506
72,272355.9213958848,277206.1881948567,282565.834547189,289342.0641111439,302320.6915237101,319093.09407144407,334272.92135314003,345044.25414146454,349873.46828936005,353099.54235505883,355885.0805935492,358422.64961346483,361052.1542343348,363914.8082208106,366576.1164731292,369045.686375506,371302.9429209071
73,255793.0408175987,260885.13600183546,266437.202135469,273343.46864204895,286681.5421505337,304016.63809108635,319860.72991472133,331182.41536206845,336274.5133540005,339664.3596652785,342574.5706885513,345225.79745012446,347980.941977091,350996.05229064,353780.2300277924,356340.56454303383,358666.84723932605
74,238797.48906849753,243956.79448148687,249542.59494325737,256439.5197175625,269861.46798728127,287395.9156055728,303550.7669037017,315161.7077904899,320399.9285074956,323893.4696479949,326896.2768028153,329645.2119050628,332511.5643124165,335662.2367318216,338591.036924303,341302.11547122605,343786.4950797525
75,221594.97881430108,226669.80362588709,232150.22922653687,238913.305070386,252168.776779852,269567.2474061393,285701.43930675386,297353.68682529376,302626.1014313227,306163.766111584,309224.8147758577,312051.32973051816,315009.6256795869,318273.5036232128,321358.5493647322,324265.9017367632,326979.9497171545
76,204399.2053698044,209262.58519304154,214520.1807475972,221042.02241215706,233911.20801703405,250874.74778244365,266688.4489223909,278155.0291132572,283358.2558520304,286882.97673343384,289966.7585340283,292847.17450904724,295873.91002455493,299223.8690006905,302466.139024633,305599.17075625685,308594.48923470476
77,187407.78128276058,191958.20126419238,196898.2240919375,203089.97329292947,215387.27346567233,231659.4742420126,246891.800066553,257972.97488521846,263015.21543408686,266474.19135127804,269545.19923845195,272453.1125995264,275521.37255866465,278926.4707159901,282316.4409032865,285687.7681742287,288994.7433167194
78,170798.93697353714,174960.06241534257,179510.58052489557,185302.4866234218,196878.51833318814,212249.40256442994,226683.44807998123,237211.21267713152,242014.502029979,245360.65072585054,248384.50543544852,251291.75792694924,254372.22653819332,257798.85117823305,261317.25139192276,264923.0261864403,268550.8017911455
79,154729.04175863706,158448.57796644853,162559.70826318787,167900.94474891567,178642.9627162376,192950.62035304174,206416.13285723922,216256.8745472398,220758.49418448663,223951.54555134792,226896.0375501853,229773.77012436168,232835.85828142113,236248.99630513345,239868.10056599442,243689.24051941902,247626.82925760382
80,139330.96236026828,142578.79319324915,146221.21169850478,151079.02040368086,160909.90554561716,174040.04004817078,186413.838034699,195469.2005991804,199622.2610645811,202629.4663036308,205465.46456736722,208285.1900837225,211298.20866322366,214662.762959501,218348.09848198824,222352.2803314083,226570.66191383847
81,124713.24107962161,127479.01254160644,130641.8895462504,135000.16781033867,143876.1917180226,155759.82928827935,166964.19282155752,175170.2936956618,178943.5433357059,181740.00034255462,184442.18953697575,187176.82090753177,190111.1289759197,193393.202952666,197105.54206867606,201249.77668199295,205704.77988900174
82,110960.04478214825,113250.36612885335,115938.889283621,119796.34951910988,127703.96295540316,138313.6502937079,148313.00001269992,155638.2309778701,159015.18909839442,161583.80691430243,164131.22680133613,166756.003263632,169584.06546497028,172752.1439292251,176449.63345717586,180683.21627525735,185318.9481594683
83,98131.8099407149,99967.2410521406,102199.88923767082,105567.92564421095,112519.83903313964,121864.6979328867,130660.9406928067,137102.64081566138,140080.1835887467,142411.3274558374,144787.70156884255,147280.9658227331,149978.26315051166,153004.2287104595,156644.51372182998,160912.13767535627,165664.70939688451
84,86266.48903308295,87678.47061130607,89484.1922683668,92384.58653328722,98415.41236823043,106535.43467316542,114162.38279626217,119742.70391966109,122329.2489776466,124420.12140228596,126613.97516414321,128957.76699950529,131503.5185600259,134363.4574066259,137905.66937912191,142150.49691554034,146951.80089678557
85,75381.29000156949,76409.15427660191,77824.5874055567,80287.17531993335,85448.88845636985,92408.84468383362,98926.1146532769,103687.40558591638,105900.84650646908,107754.66828115475,109759.24879487009,111939.69528115289,114317.36415532329,116992.13200385742,120398.63295587093,124565.14737059368,129346.46250758448
